PMID,ADDRESS
32827400,China
33175880,Spain
32930058,India
32637987,UK
33172012,Mexico
33066801,
32604906,Italy
32912748,
33181898,Germany
32530160,China
32707426,United States
32277836,Italy
33046695,Italy
32841429,Thailand
32750416,India
32686042,Spain
32445956,China
32834194,United States
32360371,Singapore
32699204,
33251326,India
33153299,Thailand
32396447,USA
32528664,India
33065388,Egypt
32441743,USA
32790065,UK
32557774,Egypt
32533920,Australia
32396445,China
32447603,Turkey
33141331,Germany
32960639,
33102500,China
32387822,Kazakhstan
33020707,Thailand
33022467,Israel
32362571,Colombia
32524957,France
32806769,Norway
32549123,Singapore
32511652,Singapore
32339832,India
32661859,India
32787378,China
33280033,India
32510244,Italy
32369669,USA
32578006,India
32614086,USA
33083174,
32782030,Italy
32896463,
32727145,Italy
32118639,China
32472655,Iran
32710693,
32583809,India
32763956,Japan
32880263,South Africa
32599201,USA
32985513,UK
32679055,France
32269087,China
33193946,Niger
32745239,Spain
32324985,
33161423,
32332481,China
32837538,China
32282502,
32483524,Iran
33106729,China
32420929,
32174055,Singapore
32461413,India
32856063,Italy
33255184,Brazil
32503662,Norway
32790379,United States
32409520,Mali
33199208,France
32639742,France
32662955,UK
33104267,Japan
33153445,China
32621881,
32880264,South Africa
32722924,USA
32965300,Brazil
32384396,Brazil
33270490,India
32587121,Mexico
32642391,USA
33194697,Netherlands
32199469,China
32571747,
32710927,Canada
32420940,Italy
32827715,Germany
32943302,India
32271602,China
32854774,
33158808,Italy
33287245,USA
33066278,New Zealand
32328363,USA
33072190,China
32607358,Bangladesh
32534094,Russia
32676594,Russia
33152185,Colombia
32455515,China
32702713,
32676542,USA
33063657,USA
32464491,Poland
32401000,Italy
32423627,Portugal
33213370,Greece
33123165,Australia
32315171,United States
33100531,Texas
32800857,Singapore
32728733,
32603575,Ireland
32405270,
32642345,
32303590,Netherlands
32404482,USA
32845384,Deutschland
33152194,Colombia
32352933,Colombia
32305630,China
32329408,
32238613,Qatar
33164997,
32752951,Algeria
32995777,Algeria
32586380,USA
32699857,USA
32894013,Argentina
32583680,Morocco
32749010,Spain
32720260,USA
32142639,Switzerland
33221383,Switzerland
32694288,China
32561465,Italy
32461326,
32411313,Greece
32700681,
33177481,USA
32876127,Brazil
32525828,China
32523920,Switzerland
32750677,
32637278,USA
32924962,United States
32775207,Hanover
32505493,Canada
33282890,United States
32761495,China
32534867,United Kingdom
32786309,Italy
32474676,USA
33170333,Austria
33151999,India
32553273,USA
33218685,Ireland
32970143,Italy
33163000,
32838153,Italy
32628416,USA
32910819,USA
32875709,USA
33100248,Korea
32818606,Italy
32691016,Tanzania
32345353,China
32409832,France
33282889,Germany
32550063,UK
32242340,Germany
32319444,
32983172,Italy
32544799,Italy
32754041,Japan
33199968,Saudi Arabia
32666137,India
32562746,USA
32475230,China
32458823,
32377058,India
32347743,
32681385,Italy
33117528,Argentina
32839724,
32420921,
32520160,
32360583,China
32658359,Germany
32864338,China
32487434,UK
32984855,China
32374427,Germany
32834963,Germany
32641163,
33246296,Australia
32823497,Italy
32937675,Germany
32430579,Italy
32432657,
32140732,China
32221165,Italy
32148173,China
32325252,United States
32277162,Israel
33193958,Zimbabwe
32811605,Pakistan
32737861,USA
32568027,Netherlands
32828550,France
32912711,Bangladesh
32071422,USA
32437000,Uganda
32448749,South Africa
32875809,Italy
32809918,
32513292,Germany
32444169,USA
33075538,Germany
32562544,Hong Kong
32527756,USA
32827313,Bangladesh
33221039,France
32435173,Italy
32744582,Italy
32405114,Brazil
32645044,China
33270005,Australia
32569387,Spain
33022790,USA
32432563,Australia
32694200,China
32864388,USA
32758877,Canada
32905208,Italy
33237727,Italy
33099232,Saudi Arabia
32006656,China
32413608,Poland
32995781,Poland
32892465,China
33075725,Iran
33210552,USA
33000119,Singapore
32731277,Singapore
32576973,Spain
32900692,UK
32834932,China
32346568,Italy
32361250,China
32558640,France
32796810,China
33180880,Italy
33000640,Italy
32882715,Germany
32260471,New Zealand
32811513,France
33205039,Greece
32774232,China
33193414,Brazil
32584464,UK
32986671,Spain
32825937,United States
32796470,Switzerland
32743993,Korea
32968075,Sweden
32867349,Japan
32348232,Iran
32717321,India
33037187,USA
32132196,China
32665677,France
32479758,Germany
33167900,China
32847369,India
33045255,
32211844,China
32539986,China
32800072,
33240265,China
32333712,Italy
32920095,Slovenia
33044655,Deutschland
33088905,USA
33027475,
33162987,Germany
32527699,Argentina
32213556,China
32605666,Italy
32806935,
32561220,Brazil
32479680,Italy
32383183,China
32668062,Canada
33166369,Togo
32690628,USA
32533323,Italy
32531421,China
32502334,Lebanon
32742838,
32702590,Japan
32240670,China
33141109,USA
33051104,USA
32485277,China
32985209,China
33281063,France
32857175,Deutschland
32474087,Italy
33297919,Iran
32710359,India
32822208,
32924964,India
32490260,Italy
32534739,USA
32271745,Italy
33135083,Italy
32796934,Italy
32722110,
32943628,France
32818804,USA
32618673,Italy
32287141,Poland
33038418,Iran
32867123,USA
32559589,United States
32860474,Italy
32283156,China
33094680,Egypt
32213231,Singapore
32562701,Baden
32979938,Texas
33216817,Italy
32473161,USA
32369619,Oman
32257173,Georgia
32938700,USA
32838164,China
32840686,Germany
32834990,Cyprus
32778225,China
32529545,Turkey
33206816,Brazil
32790245,Spain
32106216,
